name_product,category,price_original,price_sale,discount,condition,availability,date_seen,weight_kg,shipping,merchant
POWER ACOUSTIK GOTHIC SERIES 10 DUAL VOICE COIL 2 OHM SUBWOOFER BLACK,Electronics,85.99,85.99,No Discount,New,Available,2015-11-29,8.3,Undefined,Bestbuy
POWER ACOUSTIK GOTHIC SERIES 10 DUAL VOICE COIL 2 OHM SUBWOOFER BLACK,Electronics,79.99,79.99,No Discount,New,Available,2017-09-08,8.3,Undefined,Car Audio Closeout
POWER ACOUSTIK GOTHIC SERIES 10 DUAL VOICE COIL 2 OHM SUBWOOFER BLACK,Electronics,74.9,74.9,No Discount,New,Available,2017-08-25,8.3,Free Shipping,autosounds_warehouse
POWER ACOUSTIK GOTHIC SERIES 10 DUAL VOICE COIL 2 OHM SUBWOOFER BLACK,Electronics,102.09,102.09,No Discount,New,Available,2017-07-23,8.3,Expedited Shipping,Walmart
POWER ACOUSTIK GOTHIC SERIES 10 DUAL VOICE COIL 2 OHM SUBWOOFER BLACK,Electronics,72.66,72.66,No Discount,New,Available,2015-03-10,8.3,Free Shipping,Bestbuy
DETAILS ABOUT NEW NIB NOVATEL 6620L VERIZON 4G LTE GLOBAL READY JETPACK MIFI HOTSPOT,Electronics,79.98,79.98,No Discount,New,Available,2017-09-08,0.41,Undefined,MA Trade LLC
DETAILS ABOUT NEW NIB NOVATEL 6620L VERIZON 4G LTE GLOBAL READY JETPACK MIFI HOTSPOT,Electronics,89.49,89.49,No Discount,New,Available,2018-04-26,0.41,Undefined,Lastoftheloot
DETAILS ABOUT NEW NIB NOVATEL 6620L VERIZON 4G LTE GLOBAL READY JETPACK MIFI HOTSPOT,Electronics,99.98,99.98,No Discount,New,Available,2018-06-20,0.41,Free Shipping,evolving-technologies
DETAILS ABOUT NEW NIB NOVATEL 6620L VERIZON 4G LTE GLOBAL READY JETPACK MIFI HOTSPOT,Electronics,1.0,1.0,No Discount,New,Available,2017-08-28,0.41,Undefined,Bestbuy
DETAILS ABOUT NEW NIB NOVATEL 6620L VERIZON 4G LTE GLOBAL READY JETPACK MIFI HOTSPOT,Electronics,74.99,74.99,No Discount,New,Available,2017-09-14,0.41,Undefined,Lastoftheloot
DETAILS ABOUT NEW NIB NOVATEL 6620L VERIZON 4G LTE GLOBAL READY JETPACK MIFI HOTSPOT,Electronics,84.5,84.5,No Discount,New,Available,2017-07-23,0.41,Undefined,Lastoftheloot
DETAILS ABOUT NEW NIB NOVATEL 6620L VERIZON 4G LTE GLOBAL READY JETPACK MIFI HOTSPOT,Electronics,49.99,49.99,No Discount,New,Available,2017-05-18,0.41,Undefined,Bestbuy
DETAILS ABOUT NEW NIB NOVATEL 6620L VERIZON 4G LTE GLOBAL READY JETPACK MIFI HOTSPOT,Electronics,94.99,94.99,No Discount,New,Available,2018-01-28,0.41,Undefined,MA Trade LLC
GRIND HEADPHONES WITH SINGLE BUTTON TAPTECH AND MIC (BLACK),Electronics,58.99,58.99,No Discount,New,Available,2017-08-19,0.38,Free Shipping,bhphotovideo
GRIND HEADPHONES WITH SINGLE BUTTON TAPTECH AND MIC (BLACK),Electronics,65.92,65.92,No Discount,New,Available,2017-08-15,0.38,Undefined,United Liquidators
VE278Q 27 WIDESCREEN LCD COMPUTER DISPLAY,Electronics,202.21,202.21,No Discount,New,Available,2018-03-05,6.49,Standard Shipping,Beach Audio Inc
VE278Q 27 WIDESCREEN LCD COMPUTER DISPLAY,Electronics,180.99,180.99,No Discount,New,Available,2017-12-07,6.49,Free Shipping,bhphotovideo
VE278Q 27 WIDESCREEN LCD COMPUTER DISPLAY,Electronics,180.45,180.45,No Discount,New,Available,2017-09-24,6.49,Free Shipping,bhphotovideo
VE278Q 27 WIDESCREEN LCD COMPUTER DISPLAY,Electronics,189.0,189.0,No Discount,New,Available,2017-11-18,6.49,Free Shipping,bhphotovideo
VE278Q 27 WIDESCREEN LCD COMPUTER DISPLAY,Electronics,180.99,180.99,No Discount,New,Available,2017-12-07,6.49,Standard Shipping,Walmart
VE278Q 27 WIDESCREEN LCD COMPUTER DISPLAY,Electronics,182.64,182.64,No Discount,New,Available,2017-08-19,6.49,Free Shipping,bhphotovideo
VE278Q 27 WIDESCREEN LCD COMPUTER DISPLAY,Electronics,179.98,179.98,No Discount,New,Available,2018-01-09,6.49,Free Shipping,bhphotovideo
VE278Q 27 WIDESCREEN LCD COMPUTER DISPLAY,Electronics,180.45,180.45,No Discount,New,Available,2017-09-17,6.49,Standard Shipping,Walmart
VE278Q 27 WIDESCREEN LCD COMPUTER DISPLAY,Electronics,182.64,182.64,No Discount,New,Available,2017-07-23,6.49,Standard Shipping,Walmart
VE278Q 27 WIDESCREEN LCD COMPUTER DISPLAY,Electronics,149.99,149.99,No Discount,Used,Available,2017-07-21,6.49,Free Shipping,refurbforless
VE278Q 27 WIDESCREEN LCD COMPUTER DISPLAY,Electronics,173.36,173.36,No Discount,New,Available,2018-04-26,6.49,Free Shipping,bhphotovideo
VE278Q 27 WIDESCREEN LCD COMPUTER DISPLAY,Electronics,184.0,184.0,No Discount,New,Available,2018-05-26,6.49,Undefined,Bestbuy
VE278Q 27 WIDESCREEN LCD COMPUTER DISPLAY,Electronics,179.98,179.98,No Discount,New,Available,2018-01-10,6.49,Standard Shipping,Walmart
VE278Q 27 WIDESCREEN LCD COMPUTER DISPLAY,Electronics,174.96,174.96,No Discount,New,Available,2017-11-09,6.49,Standard Shipping,Walmart
VE278Q 27 WIDESCREEN LCD COMPUTER DISPLAY,Electronics,199.99,199.99,No Discount,New,Available,2017-07-26,6.49,Undefined,Bestbuy
MARTINLOGAN DYNAMO 1000 12 1000 WATT POWERED SUBWOOFER BLACK,Electronics,999.99,999.99,No Discount,New,Available,2018-05-26,15.42,Undefined,Bestbuy
MARTINLOGAN DYNAMO 1000 12 1000 WATT POWERED SUBWOOFER BLACK,Electronics,999.99,999.99,No Discount,New,Available,2017-03-03,15.42,Undefined,Bestbuy
MARTINLOGAN DYNAMO 1000 12 1000 WATT POWERED SUBWOOFER BLACK,Electronics,995.0,995.0,No Discount,New,Available,2017-08-22,15.42,Free Shipping,bhphotovideo
1TB T5 PORTABLE SOLID STATE DRIVE (BLACK),Electronics,399.99,399.99,No Discount,New,Available,2017-08-23,0.05,Undefined,Bestbuy
1TB T5 PORTABLE SOLID STATE DRIVE (BLACK),Electronics,379.99,379.99,No Discount,New,Available,2018-05-26,0.05,Undefined,Bestbuy
1TB T5 PORTABLE SOLID STATE DRIVE (BLACK),Electronics,369.99,369.99,No Discount,New,Available,2017-12-04,0.05,Free Shipping,bhphotovideo
1TB T5 PORTABLE SOLID STATE DRIVE (BLACK),Electronics,399.99,399.99,No Discount,New,Available,2017-09-12,0.05,Undefined,Bestbuy
1TB T5 PORTABLE SOLID STATE DRIVE (BLACK),Electronics,377.99,377.99,No Discount,New,Available,2017-10-24,0.05,Free Shipping,bhphotovideo
1TB T5 PORTABLE SOLID STATE DRIVE (BLACK),Electronics,347.99,347.99,No Discount,New,Available,2018-06-01,0.05,Free Shipping,bhphotovideo
1TB T5 PORTABLE SOLID STATE DRIVE (BLACK),Electronics,397.99,397.99,No Discount,New,Available,2017-09-18,0.05,Undefined,Bestbuy
1TB T5 PORTABLE SOLID STATE DRIVE (BLACK),Electronics,397.99,397.99,No Discount,New,Available,2017-08-19,0.05,Free Shipping,bhphotovideo
1TB T5 PORTABLE SOLID STATE DRIVE (BLACK),Electronics,349.99,349.99,No Discount,New,Available,2018-05-26,0.05,Undefined,Bestbuy
1TB T5 PORTABLE SOLID STATE DRIVE (BLACK),Electronics,379.99,379.99,No Discount,New,Available,2018-04-26,0.05,Free Shipping,bhphotovideo
1TB T5 PORTABLE SOLID STATE DRIVE (BLACK),Electronics,349.99,349.99,No Discount,New,Available,2018-04-26,0.05,Free Shipping,bhphotovideo
SRS XB40 BLUETOOTH SPEAKER (BLACK),Electronics,248.0,248.0,No Discount,New,Available,2017-08-19,1.5,Free Shipping,bhphotovideo
SRS XB40 BLUETOOTH SPEAKER (BLACK),Electronics,199.99,199.99,No Discount,New,Available,2017-05-09,1.5,Undefined,Bestbuy
SRS XB40 BLUETOOTH SPEAKER (BLACK),Electronics,249.99,148.0,41%,New,Available,2017-08-25,1.5,Standard Shipping,Beach Camera
SRS XB40 BLUETOOTH SPEAKER (BLACK),Electronics,148.0,148.0,No Discount,New,Available,2017-08-19,1.5,Free Shipping,bhphotovideo
SRS XB40 BLUETOOTH SPEAKER (BLACK),Electronics,249.99,249.99,No Discount,New,Available,2017-03-22,1.5,Undefined,Bestbuy
SRS XB40 BLUETOOTH SPEAKER (BLACK),Electronics,178.0,178.0,No Discount,New,Available,2018-05-07,1.5,Free Shipping,bhphotovideo
SRS XB40 BLUETOOTH SPEAKER (BLACK),Electronics,249.99,198.0,21%,New,Available,2018-02-05,1.5,Standard Shipping,Beach Camera
SRS XB40 BLUETOOTH SPEAKER (BLACK),Electronics,114.99,114.99,No Discount,Used,Available,2017-08-28,1.5,Undefined,evergreenpoint
SRS XB40 BLUETOOTH SPEAKER (BLACK),Electronics,198.0,198.0,No Discount,New,Available,2018-01-09,1.5,Free Shipping,bhphotovideo
SRS XB40 BLUETOOTH SPEAKER (BLACK),Electronics,248.0,248.0,No Discount,New,Available,2017-07-29,1.5,Standard Shipping,Beach Camera
SRS XB40 BLUETOOTH SPEAKER (BLACK),Electronics,119.99,119.99,No Discount,Used,Available,2017-09-28,1.5,Free Shipping,secondipity
SRS XB40 BLUETOOTH SPEAKER (BLACK),Electronics,248.0,148.0,40%,New,Available,2017-12-06,1.5,Standard Shipping,Focus Camera
SUB6 100W 6 ACTIVE SUBWOOFER (MATTE GRAY),Electronics,239.99,239.99,No Discount,New,Available,2017-03-04,4.99,Undefined,Bestbuy
SUB6 100W 6 ACTIVE SUBWOOFER (MATTE GRAY),Electronics,239.99,239.99,No Discount,New,Available,2017-08-19,4.99,Free Shipping,bhphotovideo
SUB6 100W 6 ACTIVE SUBWOOFER (MATTE GRAY),Electronics,239.99,239.99,No Discount,New,Available,2017-09-17,4.99,Expedited Shipping,Walmart
SUB6 100W 6 ACTIVE SUBWOOFER (MATTE GRAY),Electronics,189.99,189.99,No Discount,New,Available,2017-08-22,4.99,Free Shipping,bhphotovideo
SUB6 100W 6 ACTIVE SUBWOOFER (MATTE GRAY),Electronics,189.99,189.99,No Discount,New,Available,2017-05-09,4.99,Undefined,Bestbuy
PIONEER AVH X3800BHS 6.2 DOUBLE DIN IN DASH DVD RECEIVER WITH BLUETOOTH, Siri Eyes Free,299.95,299.95,No Discount,New,Available,2018-01-22,0.0,Standard Shipping,Sound of Tri-State
PIONEER AVH X3800BHS 6.2 DOUBLE DIN IN DASH DVD RECEIVER WITH BLUETOOTH, Siri Eyes Free,299.99,299.99,No Discount,New,Available,2017-12-08,0.0,Undefined,Sound of Tri-State
PIONEER AVH X3800BHS 6.2 DOUBLE DIN IN DASH DVD RECEIVER WITH BLUETOOTH, Siri Eyes Free,324.97,324.97,No Discount,New,Available,2017-10-21,0.0,Undefined,Sound of Tri-State
PIONEER AVH X3800BHS 6.2 DOUBLE DIN IN DASH DVD RECEIVER WITH BLUETOOTH, Siri Eyes Free,271.15,271.15,No Discount,New,Available,2017-07-23,0.0,Undefined,Sound of Tri-State
PIONEER AVH X3800BHS 6.2 DOUBLE DIN IN DASH DVD RECEIVER WITH BLUETOOTH, Siri Eyes Free,329.99,329.99,No Discount,New,Available,2017-03-30,0.0,Undefined,Bestbuy
PIONEER AVH X3800BHS 6.2 DOUBLE DIN IN DASH DVD RECEIVER WITH BLUETOOTH, Siri Eyes Free,321.99,321.99,No Discount,New,Available,2017-03-03,0.0,Undefined,Bestbuy
WD MY PASSPORT X 3TB EXTERNAL USB 3.0 PORTABLE HARD DRIVE BLACK,Electronics,115.99,115.99,No Discount,New,Available,2017-07-26,0.16,Undefined,Bestbuy
WD MY PASSPORT X 3TB EXTERNAL USB 3.0 PORTABLE HARD DRIVE BLACK,Electronics,119.99,119.99,No Discount,New,Available,2017-07-31,0.16,Undefined,Bestbuy
WD MY PASSPORT X 3TB EXTERNAL USB 3.0 PORTABLE HARD DRIVE BLACK,Electronics,119.99,119.99,No Discount,New,Available,2018-05-26,0.16,Undefined,Bestbuy
WD MY PASSPORT X 3TB EXTERNAL USB 3.0 PORTABLE HARD DRIVE BLACK,Electronics,119.99,119.99,No Discount,New,Available,2017-08-25,0.16,Expedited Shipping,Walmart
WD MY PASSPORT X 3TB EXTERNAL USB 3.0 PORTABLE HARD DRIVE BLACK,Electronics,109.99,109.99,No Discount,New,Available,2018-05-26,0.16,Undefined,Bestbuy
WD MY PASSPORT X 3TB EXTERNAL USB 3.0 PORTABLE HARD DRIVE BLACK,Electronics,119.99,99.98,17%,New,Available,2017-07-23,0.16,Expedited Shipping,Walmart
WD MY PASSPORT X 3TB EXTERNAL USB 3.0 PORTABLE HARD DRIVE BLACK,Electronics,99.99,99.99,No Discount,New,Available,2017-07-16,0.16,Free Shipping,Best Buy
BELKIN F4U095TT THUNDERBOLT 3 EXPRESS DOCK HD WITH 3.3 FOOT THUNDERBOLT 3 CABLE,Electronics,299.99,299.99,No Discount,New,Available,2017-12-04,0.73,Free Shipping,bhphotovideo
BELKIN F4U095TT THUNDERBOLT 3 EXPRESS DOCK HD WITH 3.3 FOOT THUNDERBOLT 3 CABLE,Electronics,344.99,344.99,No Discount,New,Available,2017-09-24,0.73,Free Shipping,bhphotovideo
BELKIN F4U095TT THUNDERBOLT 3 EXPRESS DOCK HD WITH 3.3 FOOT THUNDERBOLT 3 CABLE,Electronics,338.55,338.55,No Discount,New,Available,2017-11-18,0.73,Free Shipping,bhphotovideo
BELKIN F4U095TT THUNDERBOLT 3 EXPRESS DOCK HD WITH 3.3 FOOT THUNDERBOLT 3 CABLE,Electronics,285.2,285.2,No Discount,New,Available,2018-05-04,0.73,Free Shipping,bhphotovideo
BELKIN F4U095TT THUNDERBOLT 3 EXPRESS DOCK HD WITH 3.3 FOOT THUNDERBOLT 3 CABLE,Electronics,285.31,285.31,No Discount,New,Available,2017-12-06,0.73,Free Shipping,bhphotovideo
BELKIN F4U095TT THUNDERBOLT 3 EXPRESS DOCK HD WITH 3.3 FOOT THUNDERBOLT 3 CABLE,Electronics,335.31,335.31,No Discount,New,Available,2017-12-06,0.73,Free Shipping,bhphotovideo
BELKIN F4U095TT THUNDERBOLT 3 EXPRESS DOCK HD WITH 3.3 FOOT THUNDERBOLT 3 CABLE,Electronics,349.97,349.97,No Discount,New,Available,2017-08-29,0.73,Free Shipping,bhphotovideo
BELKIN F4U095TT THUNDERBOLT 3 EXPRESS DOCK HD WITH 3.3 FOOT THUNDERBOLT 3 CABLE,Electronics,349.99,349.99,No Discount,New,Available,2018-05-26,0.73,Undefined,Bestbuy
BELKIN F4U095TT THUNDERBOLT 3 EXPRESS DOCK HD WITH 3.3 FOOT THUNDERBOLT 3 CABLE,Electronics,329.99,329.99,No Discount,New,Available,2017-12-04,0.73,Free Shipping,bhphotovideo
BELKIN F4U095TT THUNDERBOLT 3 EXPRESS DOCK HD WITH 3.3 FOOT THUNDERBOLT 3 CABLE,Electronics,344.99,344.99,No Discount,New,Available,2017-09-18,0.73,Undefined,Bestbuy
BELKIN F4U095TT THUNDERBOLT 3 EXPRESS DOCK HD WITH 3.3 FOOT THUNDERBOLT 3 CABLE,Electronics,287.51,287.51,No Discount,New,Available,2018-05-07,0.73,Free Shipping,bhphotovideo
BELKIN F4U095TT THUNDERBOLT 3 EXPRESS DOCK HD WITH 3.3 FOOT THUNDERBOLT 3 CABLE,Electronics,349.99,349.99,No Discount,New,Available,2017-07-26,0.73,Undefined,Bestbuy
BELKIN F4U095TT THUNDERBOLT 3 EXPRESS DOCK HD WITH 3.3 FOOT THUNDERBOLT 3 CABLE,Electronics,349.99,349.99,No Discount,New,Available,2017-08-19,0.73,Free Shipping,bhphotovideo
ECON S3T DVD BK 1 DVDROM TO 3 DVD+ RW DL 24X TOWER STANDALONE,Electronics,225.0,225.0,No Discount,New,Available,2017-11-02,3.58,Undefined,Runtechmedia
ECON S3T DVD BK 1 DVDROM TO 3 DVD+ RW DL 24X TOWER STANDALONE,Electronics,244.18,244.18,No Discount,New,Available,2017-07-23,3.58,Undefined,AMI Ventures Inc
ECON S3T DVD BK 1 DVDROM TO 3 DVD+ RW DL 24X TOWER STANDALONE,Electronics,251.8,251.8,No Discount,New,Available,2014-08-31,3.58,Free Shipping,123Stores - Bestbuy
DELL P2418HT 24 IPS LED FHD TOUCH SCREEN MONITOR BLACK,Electronics,320.0,320.0,No Discount,New,Available,2018-01-10,7.44,Expedited Shipping,Walmart
DELL P2418HT 24 IPS LED FHD TOUCH SCREEN MONITOR BLACK,Electronics,386.37,386.37,No Discount,New,Available,2018-06-19,7.44,Undefined,Walmart
DELL P2418HT 24 IPS LED FHD TOUCH SCREEN MONITOR BLACK,Electronics,319.99,319.99,No Discount,New,Available,2018-05-26,7.44,Undefined,Bestbuy
DELL P2418HT 24 IPS LED FHD TOUCH SCREEN MONITOR BLACK,Electronics,289.99,289.99,No Discount,New,Available,2018-02-17,7.44,Free Shipping,claimthis
DELL P2418HT 24 IPS LED FHD TOUCH SCREEN MONITOR BLACK,Electronics,323.52,323.52,No Discount,New,Available,2018-01-29,7.44,Undefined,DealClock
TOSHIBA 2.0 CHANNEL SOUNDBAR WITH 16 WATT DIGITAL AMPLIFIER BLACK,Electronics,69.99,59.99,14%,New,Available,2018-03-05,2.45,Standard Shipping,Walmart
TOSHIBA 2.0 CHANNEL SOUNDBAR WITH 16 WATT DIGITAL AMPLIFIER BLACK,Electronics,79.99,79.99,No Discount,New,Available,2018-02-07,2.45,Standard Shipping,Walmart
TOSHIBA 2.0 CHANNEL SOUNDBAR WITH 16 WATT DIGITAL AMPLIFIER BLACK,Electronics,99.99,99.99,No Discount,New,Available,2018-05-26,2.45,Undefined,Bestbuy
TOSHIBA 2.0 CHANNEL SOUNDBAR WITH 16 WATT DIGITAL AMPLIFIER BLACK,Electronics,99.99,99.99,No Discount,New,Available,2017-08-30,2.45,Undefined,Bestbuy
PELICAN PROGEAR CASE FOR MOST TABLETS BLACK,Electronics,56.99,56.99,No Discount,New,Available,2017-07-26,0.57,Undefined,Bestbuy
PELICAN PROGEAR CASE FOR MOST TABLETS BLACK,Electronics,51.99,51.99,No Discount,New,Available,2017-08-22,0.57,Free Shipping,bhphotovideo
PELICAN PROGEAR CASE FOR MOST TABLETS BLACK,Electronics,59.99,59.99,No Discount,New,Available,2018-05-26,0.57,Undefined,Bestbuy
PELICAN PROGEAR CASE FOR MOST TABLETS BLACK,Electronics,78.99,78.99,No Discount,New,Available,2017-03-04,0.57,Undefined,Bestbuy
PELICAN PROGEAR CASE FOR MOST TABLETS BLACK,Electronics,53.99,53.99,No Discount,New,Available,2017-03-30,0.57,Undefined,Bestbuy
PELICAN PROGEAR CASE FOR MOST TABLETS BLACK,Electronics,59.99,59.99,No Discount,New,Available,2017-03-10,0.57,Undefined,Bestbuy
PELICAN PROGEAR CASE FOR MOST TABLETS BLACK,Electronics,69.98,69.98,No Discount,New,Available,2017-10-21,0.57,Expedited Shipping,Walmart
PELICAN PROGEAR CASE FOR MOST TABLETS BLACK,Electronics,71.86,71.86,No Discount,New,Available,2018-04-03,0.57,Free Shipping,bhphotovideo
AUDIOQUEST GOLDG01R GOLDEN GATE 1M (3.28 FT.) RCA AUDIO CABLE RED,Electronics,69.95,69.95,No Discount,New,Available,2018-06-04,0.14,Free Shipping,bhphotovideo
AUDIOQUEST GOLDG01R GOLDEN GATE 1M (3.28 FT.) RCA AUDIO CABLE RED,Electronics,69.99,69.99,No Discount,New,Available,2018-05-26,0.14,Undefined,Bestbuy
AUDIOQUEST GOLDG01R GOLDEN GATE 1M (3.28 FT.) RCA AUDIO CABLE RED,Electronics,68.75,68.75,No Discount,New,Available,2017-08-19,0.14,Free Shipping,bhphotovideo
LENOVO 300 20ISH 20 ALL IN ONE INTEL PENTIUM 4GB MEMORY 500GB HARD DRIVE BLACK,Electronics,449.99,449.99,No Discount,New,Available,2017-03-04,6.21,Undefined,Bestbuy
LENOVO 300 20ISH 20 ALL IN ONE INTEL PENTIUM 4GB MEMORY 500GB HARD DRIVE BLACK,Electronics,449.99,449.99,No Discount,New,Available,2018-05-26,6.21,Undefined,Bestbuy
XPS 8920 TOWER DESKTOP COMPUTER,Electronics,799.0,799.0,No Discount,New,Available,2017-12-04,9.98,Free Shipping,bhphotovideo
XPS 8920 TOWER DESKTOP COMPUTER,Electronics,899.0,899.0,No Discount,New,Available,2017-12-04,9.98,Free Shipping,bhphotovideo
XPS 8920 TOWER DESKTOP COMPUTER,Electronics,782.0,782.0,No Discount,New,Available,2017-11-18,9.98,Free Shipping,bhphotovideo
XPS 8920 TOWER DESKTOP COMPUTER,Electronics,1099.0,1099.0,No Discount,New,Available,2017-11-18,9.98,Free Shipping,bhphotovideo
XPS 8920 TOWER DESKTOP COMPUTER,Electronics,1029.99,1029.99,No Discount,New,Available,2017-06-29,9.98,Undefined,Bestbuy
XPS 8920 TOWER DESKTOP COMPUTER,Electronics,885.99,885.99,No Discount,New,Available,2017-08-23,9.98,Undefined,Bestbuy
XPS 8920 TOWER DESKTOP COMPUTER,Electronics,905.99,905.99,No Discount,New,Available,2017-06-29,9.98,Undefined,Bestbuy
XPS 8920 TOWER DESKTOP COMPUTER,Electronics,746.99,746.99,No Discount,New,Available,2017-07-09,9.98,Undefined,Bestbuy
XPS 8920 TOWER DESKTOP COMPUTER,Electronics,1029.99,1029.99,No Discount,New,Available,2017-07-11,9.98,Free Shipping,Best Buy
XPS 8920 TOWER DESKTOP COMPUTER,Electronics,999.99,999.99,No Discount,New,Available,2017-05-01,9.98,Undefined,Bestbuy
XPS 8920 TOWER DESKTOP COMPUTER,Electronics,919.99,919.99,No Discount,New,Available,2017-05-09,9.98,Undefined,Bestbuy
LEVIATHAN ELITE GAMING SOUNDBAR,Electronics,278.52,217.65,22%,New,Available,2017-07-23,4.45,Undefined,My Goods
LEVIATHAN ELITE GAMING SOUNDBAR,Electronics,194.0,173.92,10%,New,Available,2017-11-03,4.45,Standard Shipping,Walmart
LEVIATHAN ELITE GAMING SOUNDBAR,Electronics,199.99,188.59,6%,New,Available,2018-06-19,4.45,Standard Shipping,Walmart
LEVIATHAN ELITE GAMING SOUNDBAR,Electronics,199.99,199.99,No Discount,New,Available,2018-05-26,4.45,Undefined,Bestbuy
LEVIATHAN ELITE GAMING SOUNDBAR,Electronics,137.49,137.49,No Discount,New,Available,2017-12-12,4.45,Undefined,Tech For Less Inc
LEVIATHAN ELITE GAMING SOUNDBAR,Electronics,199.99,199.99,No Discount,New,Available,2017-08-15,4.45,Expedited Shipping,Walmart
LEVIATHAN ELITE GAMING SOUNDBAR,Electronics,199.99,183.66,8%,New,Available,2018-01-23,4.45,Expedited Shipping,Walmart
LEVIATHAN ELITE GAMING SOUNDBAR,Electronics,154.99,154.99,No Discount,New,Available,2017-06-29,4.45,Undefined,Bestbuy
LEVIATHAN ELITE GAMING SOUNDBAR,Electronics,199.99,199.99,No Discount,New,Available,2017-03-03,4.45,Undefined,Bestbuy
LEVIATHAN ELITE GAMING SOUNDBAR,Electronics,170.99,170.99,No Discount,New,Available,2017-05-31,4.45,Undefined,Bestbuy
LEVIATHAN ELITE GAMING SOUNDBAR,Electronics,192.99,192.99,No Discount,New,Available,2018-05-26,4.45,Undefined,Bestbuy
LEVIATHAN ELITE GAMING SOUNDBAR,Electronics,192.89,192.89,No Discount,New,Available,2018-03-05,4.45,Expedited Shipping,Walmart
LEVIATHAN ELITE GAMING SOUNDBAR,Electronics,199.99,199.99,No Discount,New,Available,2017-09-24,4.45,Free Shipping,bhphotovideo
LEVIATHAN ELITE GAMING SOUNDBAR,Electronics,169.99,169.99,No Discount,New,Available,2017-10-10,4.45,Undefined,Bestbuy
LEVIATHAN ELITE GAMING SOUNDBAR,Electronics,195.99,195.99,No Discount,New,Available,2017-05-18,4.45,Undefined,Bestbuy
UBD M9500 HDR UHD UPSCALING BLU RAY DISC PLAYER,Electronics,328.36,328.36,No Discount,New,Available,2017-08-28,1.91,Free Shipping,wholesale_connection
UBD M9500 HDR UHD UPSCALING BLU RAY DISC PLAYER,Electronics,279.99,279.99,No Discount,New,Available,2017-06-29,1.91,Undefined,Bestbuy
